Sl. No,Field Name,Field Type,Example
388,product_name,string,Triple Stitch suede sneakers
389,product_price,string,€ 800
390,product_id,string,P00656367
391,Sizes,list,"['UK 5 / EU 39', 'UK 6 / EU 40', 'UK 6.5 / EU 40.5', 'UK 7 / EU 41', 'UK 7.5 / EU 41.5', 'UK 8 / EU 42', 'UK 8.5 / EU 42.5', 'UK 9 / EU 43', 'UK 9.5 / EU 43.5', 'UK 10 / EU 44', 'UK 10.5 / EU 44.5', 'UK 11 / EU 45', 'UK 11.5 / EU 45.5', 'UK 12 / EU 46', 'UK 13 / EU 47']"
392,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00656367_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00656367_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00656367_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00656367_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00656367_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00656367_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00656367.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00656367_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00656367_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00656367_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00656367_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00656367_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00656367_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
393,breadcrumbs,list,"['Men', 'Designers', 'Moncler', 'Shoes', 'Sneakers', 'Designer sneakers']"
393,breadcrumbs,list,"['Men', 'Designers', 'Moncler', 'Shoes', 'Sneakers', 'Low-Top']"
393,breadcrumbs,list,"['Men', 'Designers', 'Gucci', 'Shoes', 'Loafers']"
394,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c8/P00953951.jpg
395,brand_name,string,Moncler
396,product_name,string,Monclub leather sneakers
397,product_price,string,€ 520
398,product_id,string,P00953951
399,Sizes,list,"['EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
400,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c8/P00953951_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c8/P00953951_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c8/P00953951_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c8/P00953951_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c8/P00953951_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c8/P00953951_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c8/P00953951.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c8/P00953951_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c8/P00953951_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c8/P00953951_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c8/P00953951_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c8/P00953951_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c8/P00953951_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c8/P00953951_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a0/P00903891.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/cf/P00966571.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
402,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ec/P00953950.jpg
403,brand_name,string,Moncler
404,product_name,string,Monclub leather sneakers
405,product_price,string,€ 520
406,product_id,string,P00953950
407,Sizes,list,"['EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
408,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ec/P00953950_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ec/P00953950_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ec/P00953950_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ec/P00953950_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ec/P00953950_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ec/P00953950_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ec/P00953950.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ec/P00953950_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ec/P00953950_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ec/P00953950_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ec/P00953950_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ec/P00953950_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ec/P00953950_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ec/P00953950_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c5/P00836437.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/44/P00954061.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
410,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00943427.jpg
411,brand_name,string,Gucci
412,product_name,string,Horsebit suede loafers
413,product_price,string,€ 800
414,product_id,string,P00943427
415,Sizes,list,"['UK 7 / EU 41', 'UK 8 / EU 42', 'UK 8.5 / EU 42.5', 'UK 9 / EU 43', 'UK 9.5 / EU 43.5', 'UK 10 / EU 44', 'UK 11 / EU 45', 'UK 12 / EU 46']"
415,breadcrumbs,list,"['Men', 'Designers', 'Zegna', 'Shoes', 'Sneakers', 'Designer sneakers']"
416,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00943427_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00943427_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00943427_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00943427_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00943427_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00943427_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00943427.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00943427_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00943427_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00943427_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00943427_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00943427_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00943427_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/b7/P00943427_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/b1/P00939511.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/37/P00939510.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
418,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/64/P00734226.jpg
419,brand_name,string,Zegna
420,product_name,string,Triple Stitch suede sneakers
421,product_price,string,€ 800
422,product_id,string,P00734226
423,Sizes,list,"['UK 5 / EU 39', 'UK 6 / EU 40', 'UK 7 / EU 41', 'UK 7.5 / EU 41.5', 'UK 8 / EU 42', 'UK 8.5 / EU 42.5', 'UK 9 / EU 43', 'UK 9.5 / EU 43.5', 'UK 10 / EU 44', 'UK 10.5 / EU 44.5', 'UK 11 / EU 45', 'UK 11.5 / EU 45.5', 'UK 12 / EU 46', 'UK 13 / EU 47']"
424,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/64/P00734226_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/64/P00734226_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/64/P00734226_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/64/P00734226_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/64/P00734226_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/64/P00734226_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/64/P00734226.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/64/P00734226_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/64/P00734226_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/64/P00734226_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/64/P00734226_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/64/P00734226_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/64/P00734226_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/64/P00734226_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/3e/P00492213.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
425,breadcrumbs,list,"['Men', 'Designers', 'Bottega Veneta', 'Shoes', 'Loafers']"
426,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d1/P00979678.jpg
427,brand_name,string,Bottega Veneta
428,product_name,string,Astaire Knot leather loafers
429,product_price,string,€ 800
430,product_id,string,P00979678
431,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 41.5', 'EU 42', 'EU 42.5', 'EU 43', 'EU 43.5', 'EU 44', 'EU 45', 'EU 46']"
432,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d1/P00979678_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d1/P00979678_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d1/P00979678_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d1/P00979678_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d1/P00979678_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d1/P00979678_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d1/P00979678.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d1/P00979678_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d1/P00979678_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d1/P00979678_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d1/P00979678_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d1/P00979678_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d1/P00979678_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/d1/P00979678_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/5b/P00979668.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
433,breadcrumbs,list,"['Men', 'Designers', 'Gucci', 'Shoes', 'Loafers']"
434,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/75/P00943424.jpg
435,brand_name,string,Gucci
436,product_name,string,Horsebit suede desert boots
437,product_price,string,€ 830
438,product_id,string,P00943424
439,Sizes,list,"['UK 7 / EU 41', 'UK 7.5 / EU 41.5', 'UK 8 / EU 42', 'UK 8.5 / EU 42.5', 'UK 9 / EU 43', 'UK 9.5 / EU 43.5', 'UK 10 / EU 44', 'UK 10.5 / EU 44.5', 'UK 11 / EU 45', 'UK 12 / EU 46']"
440,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/75/P00943424_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/75/P00943424_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/75/P00943424_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/75/P00943424_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/75/P00943424_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/75/P00943424_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/75/P00943424.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/75/P00943424_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/75/P00943424_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/75/P00943424_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/75/P00943424_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/75/P00943424_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/75/P00943424_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/75/P00943424_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/0b/P00939604.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/37/P00939547.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/de/P00939660.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
441,breadcrumbs,list,"['Men', 'Designers', 'Brunello Cucinelli', 'Shoes', 'Sneakers', 'Low-Top']"
442,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4c/P00956652.jpg
443,brand_name,string,Brunello Cucinelli
444,product_name,string,Leather sneakers
445,product_price,string,€ 800
446,product_id,string,P00956652
447,Sizes,list,"['EU 40', 'EU 41', 'EU 41.5', 'EU 42', 'EU 42.5', 'EU 43', 'EU 43.5', 'EU 44', 'EU 44.5', 'EU 45', 'EU 46']"
448,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4c/P00956652_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4c/P00956652_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4c/P00956652_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4c/P00956652_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4c/P00956652_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4c/P00956652_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4c/P00956652.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4c/P00956652_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4c/P00956652_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4c/P00956652_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4c/P00956652_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4c/P00956652_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4c/P00956652_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/4c/P00956652_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/8b/P00950643.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/02/P00956468.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/65/P00956464.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/69/P00956453.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/34/P00956655.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
449,breadcrumbs,list,"['Men', 'Designers', 'Gucci', 'Shoes', 'Loafers']"
450,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b6/P00943425.jpg
451,brand_name,string,Gucci
452,product_name,string,Horsebit suede desert boots
453,product_price,string,€ 830
454,product_id,string,P00943425
455,Sizes,list,"['UK 7 / EU 41', 'UK 8 / EU 42', 'UK 8.5 / EU 42.5', 'UK 9 / EU 43', 'UK 9.5 / EU 43.5', 'UK 10 / EU 44', 'UK 11 / EU 45', 'UK 12 / EU 46']"
456,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b6/P00943425_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b6/P00943425_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b6/P00943425_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b6/P00943425_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b6/P00943425_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b6/P00943425_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b6/P00943425.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b6/P00943425_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b6/P00943425_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b6/P00943425_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b6/P00943425_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b6/P00943425_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b6/P00943425_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/b6/P00943425_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/b1/P00939511.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/37/P00939510.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/d5/P00939658.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
457,breadcrumbs,list,"['Men', 'Designers', 'Bottega Veneta', 'Shoes', 'Loafers']"
457,breadcrumbs,list,"['Men', 'Designers', 'Brunello Cucinelli', 'Shoes', 'Sneakers', 'Low-Top']"
458,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00956601.jpg
459,brand_name,string,Bottega Veneta
460,product_name,string,Astaire leather loafers
461,product_price,string,€ 750
462,product_id,string,P00956601
463,Sizes,list,"['EU 38', 'EU 39', 'EU 39.5', 'EU 40', 'EU 40.5', 'EU 41', 'EU 41.5', 'EU 42', 'EU 42.5', 'EU 43', 'EU 43.5', 'EU 44', 'EU 44.5', 'EU 45', 'EU 45.5', 'EU 46']"
464,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00956601_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00956601_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00956601_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00956601_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00956601_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00956601_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00956601.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00956601_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00956601_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00956601_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00956601_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00956601_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00956601_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/37/P00956601_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e9/P00935084.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
466,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/41/P00895776.jpg
467,brand_name,string,Brunello Cucinelli
468,product_name,string,Leather-trimmed knit sneakers
469,product_price,string,€ 715
470,product_id,string,P00895776
471,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
472,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/41/P00895776_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/41/P00895776_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/41/P00895776_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/41/P00895776_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/41/P00895776_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/41/P00895776_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/41/P00895776.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/41/P00895776_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/41/P00895776_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/41/P00895776_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/41/P00895776_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/41/P00895776_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/41/P00895776_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/41/P00895776_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/04/P00895663.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/eb/P00895737.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ba/P00895817.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
473,breadcrumbs,list,"['Men', 'Designers', 'Loewe', 'Shoes', 'Boots', 'Lace up boots']"
474,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0f/P00956071.jpg
475,brand_name,string,Loewe
476,product_name,string,Sierra suede combat boots
477,product_price,string,€ 840
478,product_id,string,P00956071
479,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45']"
