Sl. No,Field Name,Field Type,Example
2978,Sizes,list,"['UK 6 / EU 39 1/3', 'UK 6.5 / EU 40', 'UK 7 / EU 40 2/3', 'UK 7.5 / EU 41 1/3', 'UK 8 / EU 42', 'UK 8.5 / EU 42 2/3', 'UK 9 / EU 43 1/3', 'UK 9.5 / EU 44', 'UK 10 / EU 44 2/3', 'UK 10.5 / EU 45 1/3', 'UK 11 / EU 46', 'UK 11.5 / EU 46 2/3', 'UK 12 / EU 47 1/3', 'UK 12.5 / EU 48']"
2979,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/17/P00951822_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/17/P00951822_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/17/P00951822_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/17/P00951822_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/17/P00951822_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/17/P00951822_d4.jpg']"
2980,breadcrumbs,list,"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Sneakers', 'Designer sneakers']"
2981,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/dd/P00576664.jpg
2982,brand_name,string,Christian Louboutin
2983,product_name,string,Fun Louis sneakers
2984,product_price,string,€ 669
2985,product_id,string,P00576664
2986,Description,string,"Part of The Exclusive Nudes Collection with Mytheresa, these minimal sneakers from Christian Louboutin are Italian-made from smooth leather and come in a brown high-top silhouette."
2987,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
2988,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/dd/P00576664_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/dd/P00576664_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/dd/P00576664_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/dd/P00576664_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/dd/P00576664_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/dd/P00576664_d4.jpg']"
2989,breadcrumbs,list,"['Men', 'Designers', 'Balenciaga', 'Shoes', 'Sandals & slides']"
2990,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/05/P00585082.jpg
2991,brand_name,string,Balenciaga
2992,product_name,string,Political Campaign Furry slides
2993,product_price,string,€ 595
2994,product_id,string,P00585082
2995,Description,string,"Made in Italy with furry fabric uppers, these Balenciaga slides come in gray and are embroidered with the label's Political Campaign logo."
2996,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
2997,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/05/P00585082_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/05/P00585082_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/05/P00585082_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/05/P00585082_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/05/P00585082_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/05/P00585082_d4.jpg']"
2998,breadcrumbs,list,"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Sneakers', 'Designer sneakers']"
2999,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00576665.jpg
3000,brand_name,string,Christian Louboutin
3001,product_name,string,Fun Louis sneakers
3002,product_price,string,€ 669
3003,product_id,string,P00576665
3004,Description,string,"Part of The Exclusive Nudes Collection with Mytheresa, these minimal sneakers from Christian Louboutin are Italian-made from smooth leather and come in a brown high-top silhouette."
3005,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
3006,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00576665_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00576665_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00576665_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00576665_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00576665_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00576665_d4.jpg']"
3007,breadcrumbs,list,"['Men', 'Designers', 'Hoka One One', 'Shoes', 'Sandals & slides']"
3008,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fe/P00898189.jpg
3009,brand_name,string,Hoka One One
3010,product_name,string,Ora Recovery slides
3011,product_price,string,€ 76
3012,product_id,string,P00898189
3013,Description,string,None
3014,Sizes,list,"['US 7 / EU 40', 'US 8 / EU 41 1/3', 'US 9 / EU 42 2/3', 'US 10 / EU 44', 'US 11 / EU 45 1/3', 'US 12 / EU 46 2/3', 'US 13 / EU 48']"
3015,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fe/P00898189_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fe/P00898189_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fe/P00898189_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fe/P00898189_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fe/P00898189_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fe/P00898189_d4.jpg']"
3016,breadcrumbs,list,"['Men', 'Designers', 'Birkenstock 1774', 'Shoes', 'Sandals & slides']"
3017,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/74/P00957565.jpg
3018,brand_name,string,Birkenstock 1774
3019,product_name,string,Arizona suede sandals
3020,product_price,string,€ 285
3021,product_id,string,P00957565
3022,Description,string,None
3023,Sizes,list,"['EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
3024,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/74/P00957565_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/74/P00957565_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/74/P00957565_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/74/P00957565_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/74/P00957565_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/74/P00957565_d4.jpg']"
3025,breadcrumbs,list,"['Men', 'Designers', 'Rick Owens', 'Shoes', 'Sneakers', 'High-Top']"
3026,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9e/P00952931.jpg
3027,brand_name,string,Rick Owens
3028,product_name,string,Leather high-top sneakers
3029,product_price,string,€ 765
3030,product_id,string,P00952931
3031,Description,string,None
3032,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
3033,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9e/P00952931_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9e/P00952931_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9e/P00952931_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9e/P00952931_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9e/P00952931_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9e/P00952931_d4.jpg']"
3034,breadcrumbs,list,"['Men', 'Designers', 'DRKSHDW by Rick Owens', 'Shoes', 'Sneakers', 'High-Top']"
3035,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/84/P00933937.jpg
3036,brand_name,string,DRKSHDW by Rick Owens
3037,product_name,string,x Converse DBL DRKSTAR Chuck 70 sneakers
3038,product_price,string,€ 170
3039,product_id,string,P00933937
3040,Description,string,None
3041,Sizes,list,"['US 6 / EU 39', 'US 7 / EU 40', 'US 7.5 / EU 41', 'US 8.5 / EU 42', 'US 9.5 / EU 43', 'US 10 / EU 44', 'US 11 / EU 45', 'US 11.5 / EU 46']"
3042,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/84/P00933937_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/84/P00933937_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/84/P00933937_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/84/P00933937_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/84/P00933937_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/84/P00933937_d4.jpg']"
3043,breadcrumbs,list,"['Men', 'Designers', 'Lanvin', 'Shoes', 'Sneakers', 'Low-Top']"
3044,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f6/P00943672.jpg
3045,brand_name,string,Lanvin
3046,product_name,string,Curb suede sneakers
3047,product_price,string,€ 665
3048,product_id,string,P00943672
3049,Description,string,None
3050,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
3051,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f6/P00943672_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f6/P00943672_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f6/P00943672_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f6/P00943672_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f6/P00943672_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f6/P00943672_d4.jpg']"
3052,breadcrumbs,list,"['Men', 'Designers', 'Burberry', 'Shoes', 'Sandals & slides']"
3053,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/2b/P00601744.jpg
3054,brand_name,string,Burberry
3055,product_name,string,Logo leather slides
3056,product_price,string,€ 315
3057,product_id,string,P00601744
3058,Description,string,These brown slides from Burberry feature an embossed logo on the leather uppers and have a molded rubber sole.
3059,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
3060,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/2b/P00601744_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/2b/P00601744_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/2b/P00601744_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/2b/P00601744_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/2b/P00601744_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/2b/P00601744_d4.jpg']"
3061,breadcrumbs,list,"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Slippers']"
3062,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/86/P00576681.jpg
3063,brand_name,string,Christian Louboutin
3064,product_name,string,Navy Coolito Flat mules
3065,product_price,string,€ 505
3066,product_id,string,P00576681
3067,Description,string,"Part of The Exclusive Nudes Collection with Mytheresa, Christian Louboutin designs these elegant Navy Coolito mules in brown suede, with a signature embroidered logo on the uppers and comfortable rubber soles."
3068,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
3069,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/86/P00576681_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/86/P00576681_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/86/P00576681_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/86/P00576681_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/86/P00576681_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/86/P00576681_d4.jpg']"
3070,breadcrumbs,list,"['Men', 'Designers', 'Lanvin', 'Shoes', 'Sneakers', 'Low-Top']"
3071,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00943671.jpg
3072,brand_name,string,Lanvin
3073,product_name,string,DDB0 leather sneakers
3074,product_price,string,€ 380
3075,product_id,string,P00943671
3076,Description,string,None
3077,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
3078,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00943671_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00943671_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00943671_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00943671_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00943671_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00943671_d4.jpg']"
3079,breadcrumbs,list,"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Sneakers', 'Designer sneakers']"
3080,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/33/P00576666.jpg
3081,brand_name,string,Christian Louboutin
3082,product_name,string,Fun Louis sneakers
3083,product_price,string,€ 669
3084,product_id,string,P00576666
3085,Description,string,"Part of The Exclusive Nudes Collection with Mytheresa, these minimal sneakers from Christian Louboutin are Italian-made from smooth leather and come in a brown high-top silhouette."
3086,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
3087,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/33/P00576666_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/33/P00576666_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/33/P00576666_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/33/P00576666_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/33/P00576666_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/33/P00576666_d4.jpg']"
3088,breadcrumbs,list,"['Men', 'Designers', 'DRKSHDW by Rick Owens', 'Shoes', 'Sneakers', 'High-Top']"
3089,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/5d/P00933942.jpg
3090,brand_name,string,DRKSHDW by Rick Owens
3091,product_name,string,x Converse DBL DRKSTAR Chuck 70 sneakers
3092,product_price,string,€ 170
3093,product_id,string,P00933942
3094,Description,string,None
3095,Sizes,list,"['US 6 / EU 38.5', 'US 7 / EU 40', 'US 7.5 / EU 40.5', 'US 8.5 / EU 42', 'US 9.5 / EU 43', 'US 10 / EU 44', 'US 11 / EU 45', 'US 11.5 / EU 46']"
3096,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/5d/P00933942_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/5d/P00933942_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/5d/P00933942_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/5d/P00933942_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/5d/P00933942_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/5d/P00933942_d4.jpg']"
3097,breadcrumbs,list,"['Men', 'Designers', 'Kiton', 'Shoes', 'Sneakers', 'Low-Top']"
3098,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00951871.jpg
3099,brand_name,string,Kiton
3100,product_name,string,Leather sneakers
3101,product_price,string,€ 570
3102,product_id,string,P00951871
3103,Description,string,None
3104,Sizes,list,"['UK 5 / EU 39', 'UK 6 / EU 40', 'UK 7 / EU 41', 'UK 8 / EU 42', 'UK 9 / EU 43', 'UK 10 / EU 44', 'UK 11 / EU 45', 'UK 12 / EU 46', 'UK 13 / EU 47']"
3105,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00951871_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00951871_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00951871_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00951871_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00951871_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00951871_d4.jpg']"
3106,breadcrumbs,list,"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Slippers']"
3107,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/74/P00576675.jpg
3108,brand_name,string,Christian Louboutin
3109,product_name,string,Navy Coolito Flat mules
3110,product_price,string,€ 505
3111,product_id,string,P00576675
3112,Description,string,"Part of The Exclusive Nudes Collection with Mytheresa, Christian Louboutin designs these elegant Navy Coolito mules in light brown suede, with a signature embroidered logo on the uppers and comfortable rubber soles."
3113,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
3114,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/74/P00576675_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/74/P00576675_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/74/P00576675_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/74/P00576675_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/74/P00576675_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/74/P00576675_d4.jpg']"
3115,breadcrumbs,list,"['Men', 'Designers', 'Birkenstock', 'Shoes', 'Sandals & slides']"
3116,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/49/P00956992.jpg
3117,brand_name,string,Birkenstock
3118,product_name,string,Zurich suede slides
3119,product_price,string,€ 100
3120,product_id,string,P00956992
3121,Description,string,None
3122,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
3123,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/49/P00956992_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/49/P00956992_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/49/P00956992_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/49/P00956992_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/49/P00956992_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/49/P00956992_d4.jpg']"
3124,breadcrumbs,list,"['Men', 'Designers', 'New Balance', 'Shoes', 'Sneakers', 'Sports sneakers']"
3125,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/24/P00879491.jpg
3126,brand_name,string,New Balance
3127,product_name,string,1000 SL leather-trimmed sneakers
3128,product_price,string,€ 145
3129,product_id,string,P00879491
3130,Description,string,None
3131,Sizes,list,"['US 7 / EU 40', 'US 7.5 / EU 40.5', 'US 8 / EU 41.5', 'US 8.5 / EU 42', 'US 9 / EU 42.5', 'US 9.5 / EU 43', 'US 10 / EU 44', 'US 10.5 / EU 44.5', 'US 11 / EU 45', 'US 11.5 / EU 45.5', 'US 12 / EU 46.5', 'US 13 / EU 47.5']"
3132,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/24/P00879491_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/24/P00879491_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/24/P00879491_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/24/P00879491_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/24/P00879491_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/24/P00879491_d4.jpg']"
3133,breadcrumbs,list,"['Men', 'Designers', 'Salomon', 'Shoes', 'Sneakers', 'Sports sneakers']"
3134,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ba/P00900833.jpg
3135,brand_name,string,Salomon
3136,product_name,string,XT PU.RE Advanced sneakers
3137,product_price,string,€ 185
3138,product_id,string,P00900833
